,Price,GDP,RATE_10,URATE,CPI,PPI,HOUSE,SAVE,Index Enterprise Value,Adjusted Price/Earnings ratio,Adjusted Price/Estimated Earnings,BEst Div Yld,Total Debt to Total Equity,Current Market Cap,Profit Margin,SMA_10d,SMA_20d,SMA_60d,EMA_10d,EMA_20d,EMA_60d,MOM_10d,MOM_20d,MOM_60d,RSI_10d,RSI_20d,RSI_60d
2009-08-31,2.216499328613281,3623204.0,1.15904037,9.6,90.8559301653468,175.0,586.0,4.4,2263.9056,15.6423,14.4944,2.5942,119.9463,1112894.84,0.922,2.21042857170105,2.194190239906311,2.107189796368281,2.213002658088254,2.193961769932799,2.1125028064410745,0.06312227249145463,0.039993047714232954,0.20924091339111284,61.14419648789786,63.763854870665995,60.4528892759838
2009-09-01,2.1967437267303467,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2241.4016,15.4248,14.295,2.6311,119.9463,1102117.85,0.922,2.2139941930770872,2.1945515990257265,2.110355677207311,2.2100464887504527,2.194226718199232,2.115264803827608,0.03565621376037598,0.007227182388305664,0.18995285034179688,50.3670591172089,58.581613584622346,59.173419896118176
2009-09-02,2.195298194885254,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2241.8234,15.4312,14.2904,2.6291,119.9463,1104121.93,0.922,2.2161624908447264,2.1952502608299254,2.1134974658489227,2.2073649807749622,2.194328763597901,2.117888849436055,0.0216829776763916,0.013973236083984819,0.1885073184967041,49.655500909924854,58.217188647754256,59.0803749659468
2009-09-03,2.197707414627075,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2249.9019,15.5096,14.3652,2.6157,119.9463,1110041.36,0.922,2.2173670530319214,2.196743941307068,2.116337078809738,2.2056090596571645,2.1946505398863936,2.1205058515734656,0.012045621871948242,0.02987360954284668,0.17037677764892578,50.93903142098056,58.66827062852872,59.18914011973041
2009-09-04,2.2184267044067383,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2265.4376,15.6595,14.503,2.5893,119.9464,1117406.35,0.922,2.217318820953369,2.198574960231781,2.1197165310382844,2.2079395405207234,2.196914936507379,2.123716371338491,-0.00048232078552246094,0.03662037849426225,0.20276713371276855,60.54982142340993,62.348037337759784,60.11629297517798
2009-09-08,2.2521564960479736,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2281.3521,15.8122,14.6425,2.5647,119.9464,1118164.63,0.922,2.2204508543014527,2.2022852301597595,2.1239148875077567,2.2159789869802236,2.202176037416007,2.12792752296831,0.03132033348083496,0.07420539855956987,0.25190138816833496,70.87127265527079,67.33199665856301,61.561981131458154
2009-09-09,2.255046844482422,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2282.7893,15.8344,14.6735,2.5584,119.9464,1114159.11,0.922,2.2228118896484377,2.2059953808784485,2.1286282082398733,2.223082233798805,2.207211352374713,2.13209536957533,0.023610353469849077,0.0742030143737793,0.28279924392700195,71.57925317802889,67.71744633731319,61.68301480578576
2009-09-10,2.262274980545044,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2293.3705,15.9344,14.7609,2.5431,119.9464,1122062.88,0.922,2.2253655910491945,2.209585130214691,2.1337732036908466,2.2302081877526665,2.212455507438554,2.13636355354155,0.025537014007567915,0.07179498672485352,0.30869972705841064,73.37723992820081,68.6899285546399,61.98741712673004
2009-09-11,2.273357629776001,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2294.7854,15.9468,14.7704,2.5399,119.9464,1124403.11,0.922,2.2290275573730467,2.2142108201980593,2.1391029099623364,2.2380535408478184,2.21825570956593,2.1408551625984176,0.03661966323852495,0.0925137996673584,0.3197823762893677,75.96739953839806,70.14161800384416,62.45252519182024
2009-09-14,2.273357629776001,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2299.0734,15.9886,14.8044,2.5335,119.9464,1124080.79,0.922,2.2340868949890136,2.219101619720459,2.1437246282895406,2.2444724661074877,2.2235035114906987,2.145199505784568,0.05059337615966797,0.09781599044799805,0.2773030996322634,75.96739953839806,70.14161800384413,62.45252519182024
2009-09-15,2.2637202739715576,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2288.6359,15.8876,14.7205,2.5494,119.9464,1116912.57,0.922,2.2388089895248413,2.2246187806129454,2.1475151578585305,2.2479720675373187,2.227333679346019,2.149085432610371,0.04722094535827681,0.11034321784973145,0.2274317741394043,68.78309926697023,67.14209865166582,61.772795054836784
2009-09-16,2.274321317672729,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2295.9467,15.9588,14.8018,2.5381,119.9464,1123387.89,0.922,2.2465667486190797,2.2302804708480837,2.1516510089238485,2.2527628402892117,2.231808692519991,2.1531915272025794,0.07757759094238237,0.11323380470275834,0.24815106391906694,72.01748747166907,68.69232063835202,62.23262086088629
2009-09-17,2.2670929431915283,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2288.0396,15.8811,14.7143,2.4659,119.9464,1122954.72,0.922,2.253746223449707,2.234954357147217,2.1559314131736755,2.2553683135441784,2.235169097345852,2.156925999857955,0.07179474830627441,0.09347772598266602,0.256824254989624,66.77580170700595,66.44239701016107,61.71783955303862
2009-09-18,2.3317677974700928,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2305.6065,16.0498,14.8673,2.4404,119.9464,1135026.13,0.922,2.267152261734009,2.242259657382965,2.16122548977534,2.2692591288034354,2.2443689735481605,2.162658517812451,0.13406038284301758,0.14610600471496582,0.31764459609985307,80.72370421516025,74.3538043906873,64.39749690410127
2009-09-21,2.335237979888916,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2378.0239,16.0295,14.6756,2.4808,119.9464,1134935.47,0.922,2.2788333892822266,2.2480761051177978,2.166296319166819,2.28125528354625,2.2530231646282326,2.1683168608313514,0.11681127548217773,0.11632895469665527,0.30424976348876953,81.19437421719333,74.69080783587336,64.53296088805838
2009-09-22,2.3436625003814697,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2378.7961,16.0369,14.6862,2.4904,119.9464,1135095.01,0.922,2.2879839897155763,2.2542174220085145,2.171547706921895,2.2926020502435627,2.261655482319017,2.1740658981936503,0.0915060043334961,0.12282633781433105,0.31508326530456543,82.35643703647722,75.51307861630137,64.86302612902311
2009-09-23,2.3585309982299805,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2381.7608,16.0671,14.7129,2.4847,119.9464,1133999.09,0.922,2.298332405090332,2.260572147369385,2.1767096161842345,2.304589131695639,2.2708817219295847,2.180113934260415,0.1034841537475586,0.12709450721740767,0.30971455574035645,84.26336027893474,76.90693022389414,65.44027916439363
2009-09-24,2.32730770111084,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2368.502,15.9402,14.5888,2.5126,119.9464,1129599.62,0.922,2.3048356771469116,2.265100634098053,2.181527809302012,2.308719780680221,2.2762556247087518,2.184939959403052,0.0650327205657959,0.09056973457336381,0.28909158706665083,67.29315895682156,68.31155945106832,63.22217366217588
2009-09-25,2.328299045562744,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2365.1967,15.9083,14.5612,2.5182,119.9464,1124794.13,0.922,2.310329818725586,2.2696786880493165,2.185663843154907,2.312279647022498,2.2812121409805606,2.1896402573099274,0.054941415786743164,0.09156107902526811,0.24816203117370605,67.52389501355435,68.42948367766634,63.26237987177134
2009-09-28,2.347131490707397,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2377.818,16.0294,14.6733,2.5002,119.9464,1130237.14,0.922,2.3177072048187255,2.2758970499038695,2.1908124327659606,2.3186163458742977,2.2874901742878784,2.194803904306566,0.07377386093139604,0.12436723709106401,0.308915376663208,71.73305439228042,70.61608850261372,64.0222209942275
2009-09-29,2.351097822189331,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2242.2945,14.6297,14.7149,2.491,107.48,1134516.02,1.7027,2.326444959640503,2.282626974582672,2.195665752887726,2.3245220688406674,2.293548045516588,2.1999282950568206,0.08737754821777344,0.13459849357605025,0.2911992073059082,72.56515108012664,71.060452680792,64.18089581976619
2009-09-30,2.345149278640747,3623204.0,0.94923764,9.8,90.8559301653468,174.1,585.0,5.5,2243.6164,14.6418,14.7244,2.4898,107.48,1135460.65,1.7027,2.333527755737305,2.290047252178192,2.2005162954330446,2.3282724706225,2.29846244867127,2.204689638780884,0.07082796096801802,0.1484055519104004,0.2910325527191162,69.17199125139754,69.40350471878507,63.75206223107037
2009-10-01,2.328299045562744,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2229.2983,14.5148,14.5647,2.5122,107.48,1125742.49,1.7027,2.3396483659744263,2.2966972947120667,2.205463441212972,2.328277302429817,2.301304029327601,2.2087424062163548,0.06120610237121582,0.13300085067749023,0.2968287467956543,60.297770546544335,64.8917833508308,62.548157701925035
2009-10-02,2.3258211612701416,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2231.55,14.5364,14.6132,2.5065,107.48,1131841.2,1.7027,2.3390537023544313,2.30310298204422,2.2103933771451314,2.3278307313098763,2.3036389942745092,2.2125810539230364,-0.005946636199951172,0.1281137466430664,0.29579615592956543,59.059760330190734,64.2453053194607,62.37201609999949
2009-10-05,2.3258211612701416,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2238.9778,14.6015,14.6791,2.4953,107.48,1133936.45,1.7027,2.3381120204925536,2.3084727048873903,2.215323313077291,2.3274653549390156,2.3057515816074265,2.2162938443278595,-0.009416818618774414,0.10739445686340332,0.29579615592956543,59.059760330190734,64.2453053194607,62.37201609999949
2009-10-06,2.3258211612701416,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2255.2026,14.7435,14.8066,2.4821,107.48,1143848.39,1.7027,2.336327886581421,2.3121559381484986,2.2202532490094504,2.327166410635584,2.307662970146733,2.2198849038997377,-0.017841339111328125,0.07366466522216797,0.29579615592956543,59.059760330190734,64.24530531946068,62.372016099999506
2009-10-07,2.370425224304199,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2261.7599,14.7979,14.8465,2.4768,107.48,1147958.91,1.7024,2.3375173091888426,2.3179248571395874,2.225597321987152,2.335031649484423,2.313640327685539,2.2248206521097202,0.01189422607421875,0.11537837982177734,0.3206443786621094,72.83288260594827,70.4302320651163,64.27656340891899
2009-10-08,2.393717765808105,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2274.8544,14.9128,14.9551,2.4577,107.48,1154692.74,1.7024,2.3441583156585692,2.3244969964027407,2.2304783423741656,2.345701852452365,2.3212667503638786,2.230358262394913,0.06641006469726518,0.13144278526306108,0.29286122322082475,77.26983319930177,72.99778674373826,65.21165946221905
2009-10-09,2.393717765808105,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2281.9501,14.9745,15.0208,2.4476,107.48,1157738.29,1.7024,2.3507001876831053,2.330515003204346,2.235319213072459,2.3544320185170453,2.3281668470728527,2.235714311687149,0.06541872024536088,0.12036013603210405,0.29045224189758256,77.26983319930177,72.99778674373826,65.21165946221905
2009-10-12,2.418001890182495,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2287.9447,15.0276,15.073,2.4392,107.48,1158463.09,1.7024,2.3577872276306153,2.3377472162246704,2.24050057331721,2.3659901770016725,2.3367225654642474,2.2416909536050293,0.0708703994750981,0.14464426040649414,0.3108816146850586,81.21805956123805,75.45937681666126,66.16654943529203
2009-10-13,2.418001890182495,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2281.6981,14.9715,15.0212,2.4498,107.48,1157471.32,1.7024,2.3644776344299316,2.345461297035217,2.2458345174789427,2.3754468521254584,2.344463453532652,2.247471640050192,0.06690406799316406,0.1542816162109375,0.32003664970397905,81.21805956123805,75.45937681666126,66.16654943529203
2009-10-14,2.407097816467285,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2288.7546,15.0346,15.0858,2.4404,107.48,1162531.69,1.7024,2.3706724882125854,2.352100121974945,2.2508903622627257,2.381201572914881,2.350428630954998,2.2527052851786213,0.061948537826538086,0.1327764987945561,0.3033506870269771,74.0844731043691,72.1853332477492,65.33378485310301
2009-10-15,2.439807891845703,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2308.753,15.2088,15.2486,2.4141,107.48,1172812.01,1.7024,2.3818233728408815,2.360735869407654,2.2560898343722027,2.39185726726594,2.3589409415160176,2.258839796872624,0.11150884628295898,0.1727149486541748,0.31196832656860307,79.95327039455479,75.53692727237747,66.61558277598249
2009-10-16,2.454675674438477,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2317.6307,15.2847,15.318,2.4031,107.48,1177156.76,1.7024,2.394708824157715,2.366881263256073,2.2612881541252134,2.403278795842765,2.3680585351276804,2.265260645317406,0.1288545131683354,0.12290787696838423,0.3118991851806645,82.0107020966974,76.87040749713519,67.17658018903789
2009-10-19,2.468552827835083,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2329.8111,15.3897,15.4054,2.3891,107.48,1184215.11,1.7024,2.408981990814209,2.373547005653381,2.2667177597681682,2.41514680165955,2.377629420147433,2.2719259627770017,0.1427316665649414,0.133314847946167,0.3257763385772705,83.7412395567511,78.04616189563843,67.6919059152368
2009-10-20,2.4626054763793945,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2326.8274,15.3628,15.3831,2.3946,107.48,1181742.83,1.7025,2.4226604223251345,2.3794941544532775,2.271839435895284,2.4237756516086124,2.3857223778838104,2.2781777501082274,0.13678431510925293,0.1189429759979248,0.3073005676269531,80.07319458589912,76.296505033199,67.23186589441568
2009-10-21,2.4799506664276123,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2311.9382,15.232,15.2609,2.4158,107.48,1169723.81,1.7025,2.4336129665374755,2.3855651378631593,2.2770012418429055,2.4339892906666125,2.394696500602268,2.284793255561322,0.10952544212341309,0.12141966819763184,0.3097083568572998,82.55005872716671,77.82280469795133,67.87930438073133
2009-10-22,2.430391311645508,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2320.3254,15.3053,15.3137,2.4046,107.48,1171637.78,1.7025,2.4372803211212157,2.3907193183898925,2.281337058544159,2.433335112662775,2.39809600641591,2.2895669623181805,0.03667354583740279,0.10308361053466797,0.2601490020751953,59.19219878212196,65.19653859631754,64.1938901050512
2009-10-23,2.430391311645508,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2296.7376,15.0996,15.0899,2.438,107.48,1159484.79,1.7022,2.440947675704956,2.395823931694031,2.2851990620295206,2.432799876114181,2.40117174977111,2.2941841540994043,0.03667354583740279,0.10209226608276367,0.23172020912170366,59.19219878212196,65.19653859631754,64.19389010505118
2009-10-26,2.4105677604675293,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2285.9006,15.0053,14.994,2.4533,107.48,1150553.66,1.7022,2.4402042627334595,2.398995745182037,2.289027794202169,2.428757673269335,2.4020666079326736,2.2980000100459,-0.00743412971496582,0.06343626976013228,0.22972393035888672,51.935328789698396,60.82289162578667,62.78378744460884
2009-10-27,2.4105677604675293,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2288.8785,15.0334,15.0296,2.4484,107.48,1152637.4,1.7022,2.439460849761963,2.401969242095947,2.2929288188616437,2.4254504163962793,2.4028762415074216,2.3016907559613635,-0.00743412971496582,0.05946993827819824,0.23406147956848145,51.935328789698396,60.82289162578667,62.78378744460884
2009-10-28,2.400655031204224,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2270.7452,14.871,14.8836,2.4737,107.48,1148224.84,1.7038,2.4388165712356566,2.404744529724121,2.2964477936426797,2.4209421645431783,2.402664697669022,2.304935486297195,-0.006442785263061079,0.05550575256347701,0.21113848686218306,48.281154278222175,58.64316917996084,62.0785925402212
2009-10-29,2.4308876991271973,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2301.3547,15.1371,15.1327,2.4255,107.48,1167553.75,1.7051,2.437924551963806,2.4098739624023438,2.300607172648112,2.4227504435584546,2.4053526025698004,2.3090650670457196,-0.00892019271850586,0.10258865356445312,0.24956274032592818,58.23849298791547,62.91039798354898,63.35519744339035
2009-10-30,2.400160789489746,3734738.0,0.99714116,10.0,91.5672715459228,175.2,534.0,5.1,2278.3903,14.9318,14.8585,2.509,107.48,1147025.37,1.7051,2.432473063468933,2.413590943813324,2.3044792890548704,2.41864323372778,2.404858144181224,2.3120518120438844,-0.05451488494873091,0.07433962821960449,0.23232698440551758,47.83773550235913,56.65628689310408,61.224892668058175
2009-11-02,2.400160789489746,3734738.0,1.06141004,9.9,91.5672715459228,177.4,588.0,5.5,2286.92,15.0075,14.9021,2.4953,107.48,1169113.02,1.7051,2.4256338596343996,2.4173079252243044,2.3081185301144918,2.415282789320865,2.4044107770677496,2.3149406309765355,-0.06839203834533691,0.07433962821960449,0.21835446357727006,47.83773550235913,56.65628689310407,61.224892668058175
2009-11-03,2.400160789489746,3734738.0,1.06141004,9.9,91.5672715459228,177.4,588.0,5.5,2281.0789,14.9554,14.8096,2.5044,107.48,1161281.5,1.7051,2.4193893909454345,2.4210249066352842,2.311822024981181,2.412533334806116,2.404006016346035,2.3177347345343455,-0.06244468688964844,0.07433962821960449,0.22220969200134233,47.83773550235913,56.65628689310407,61.224892668058175
2009-11-04,2.419985055923462,3734738.0,1.06141004,9.9,91.5672715459228,177.4,588.0,5.5,2283.111,14.9739,14.7957,2.4991,107.48,1168436.96,1.7051,2.4133928298950194,2.4235028982162476,2.3158077120780947,2.413888193191088,2.4055278296391234,2.321087204088087,-0.05996561050415039,0.049559831619262695,0.23914122581481934,54.956967949573674,59.67308072411443,62.08984273593209
2009-11-05,2.412055492401123,3734738.0,1.06141004,9.9,91.5672715459228,177.4,588.0,5.5,2287.5223,15.0172,14.8373,2.5015,107.4639,1175233.72,1.7051,2.411559247970581,2.4244197845458983,2.3195006370544435,2.4135549748656397,2.406149511806933,2.324069770918023,-0.018335819244384766,0.018337726593018022,0.22157549858093262,51.814043996153934,57.97412419761629,61.53151776556021
2009-11-06,2.412055492401123,3734738.0,1.06141004,9.9,91.5672715459228,177.4,588.0,5.5,2293.2997,15.0658,14.8822,2.4927,107.4639,1177984.48,1.7051,2.4097256660461426,2.4253366708755495,2.323354164759318,2.413282341690273,2.4067119861492365,2.326954548671567,-0.018335819244384766,0.018337726593018022,0.23121166229248047,51.81404399615393,57.974124197616284,61.531517765560196
2009-11-09,2.4363393783569336,3734738.0,1.06141004,9.9,91.5672715459228,177.4,588.0,5.5,2317.8039,15.282,15.0982,2.4696,107.4639,1195903.89,1.7051,2.412302827835083,2.426253545284271,2.3277007937431335,2.4174745301751206,2.4095336425499694,2.3305409365301037,0.025771617889404297,0.018337488174438477,0.26079773902893066,60.38054530933583,61.67657902003989,62.59674740391089
